"Points:0","Points:1","Points:2"
0.270777,0.770777222,0
0.271744211,0.8763945,0
0.302137394,0.930063889,0
0.358127761,0.954425778,0
0.3480843,0.980972167,0
0.381214467,0.981997944,0
0.423702872,0.981225444,0
0.443753794,0.9950
0.486703556,0.9950
0.514947817,0.9950
0.502751167,0.9950
0.524254172,0.9950
0.547324289,0.9950
0.591573889,0.9950
0.627136389,0.9950
0.629810778,0.9950
0.663446556,0.9950
0.660240722,0.9950
0.690270889,0.9950
0.728151611,0.9950
0.739535667,0.9950
0.798066222,0.9950
0.823351944,0.9950
0.817942944,0.9950
0.773047278,0.9950
0.765714167,0.9950
0.7244955,0.9950
0.692606056,0.9950
0.661716333,0.9950
0.649584222,0.992449389,0
0.616198444,0.983193667,0
0.603259722,0.955691889,0
0.574685389,0.943966,0
0.561062167,0.910798556,0
0.594867611,0.871792278,0
0.570444833,0.8669975,0
0.534539056,0.861971333,0
0.504729167,0.843142944,0
0.475385889,0.833727111,0
0.465717122,0.758828889,0
0.458777617,0.711851111,0
0.448187717,0.657369444,0
0.451682506,0.605384444,0
0.450686756,0.57505,0
0.442020833,0.554812222,0
0.3661803,0.543492778,0
0.366379356,0.574614444,0
0.370218939,0.608668889,0
0.360568322,0.669761667,0
0.308243511,0.733685556,0
0.270776983,0.770777222,0
