"Points:0","Points:1","Points:2"
-6.6802,-6.1881,1.5
-5.8704,-5.198,1.5
-4.6559,-4.70295,1.5
-3.0364,-4.70295,1.5
-1.417,-4.70295,1.5
-0.2024,-5.198,1.5
1.0121,-4.70295,1.5
1.417,-6.1881,1.5
0.6073,-7.1782,1.5
1.0121,-8.66335,1.5
1.0121,-10.6436,1.5
-0.2024,-11.1386,1.5
-1.0121,-11.1386,1.5
-1.8219,-11.1386,1.5
-2.6316,-11.1386,1.5
-3.4413,-10.1485,1.5
-5.0607,-10.1485,1.5
-5.8704,-9.1584,1.5
-6.6802,-8.1683,1.5
-6.6802,-6.1881,1.5
-6.6802,-6.1881,1.5
