"Points:0","Points:1","Points:2"
-7.085,5.69305,0.75
-5.8704,7.1782,0.75
-5.0607,9.1584,0.75
-3.8462,10.6436,0.75
-2.6316,11.1386,0.75
-1.0121,11.1386,0.75
0.2024,9.65345,0.75
1.0121,7.67325,0.75
1.417,5.198,0.75
1.8219,3.71285,0.75
1.417,2.2277,0.75
-0.6073,1.73265,0.75
-2.6316,1.2376,0.75
-4.6559,1.73265,0.75
-6.2753,2.72275,0.75
-6.6802,5.198,0.75
-7.085,5.69305,0.75
