"Points:0","Points:1","Points:2"
-6.6802,-8.1683,0.75
-5.4656,-6.68315,0.75
-5.8704,-5.198,0.75
-4.251,-5.198,0.75
-2.2267,-5.69305,0.75
-1.0121,-5.198,0.75
0.6073,-6.1881,0.75
1.8219,-7.67325,0.75
2.2267,-9.1584,0.75
2.2267,-11.1386,0.75
0.6073,-11.1386,0.75
-1.0121,-12.1287,0.75
-3.0364,-12.6238,0.75
-4.6559,-11.6337,0.75
-5.8704,-10.1485,0.75
-6.6802,-8.1683,0.75
-6.6802,-8.1683,0.75
